,X,Latitude,Longitude,Crop.productivity,Forest.productivity,Grassland.productivity,Financial.capital,Human.capital,Social.capital,Manufactured.capital,Urban.capital,FR,BT,Region
19733,19733,147,141,0,0.128492,0.183888,0.4539755,0.5109506,0.6257982,0.2424516,0.002311613,MF,0,SE
19734,19734,147,142,0,0.1021112,0.1472857,0.3636133,0.4092477,0.5012352,0.1941925,0.01549632,MF,0,SE
19735,19735,147,143,0,0.01749018,0,0.05922181,0.06665429,0.08163633,0.03162819,0,UL,0,SE
19736,19736,147,144,0,0.005985698,0,0.02630317,0.02960428,0.0362585,0.01404755,0.001404964,UL,0,SE
19737,19737,147,145,0,0.0244849,0,0.08758558,0.09857779,0.1207354,0.04677624,0.002173673,UL,0,SE
19738,19738,147,146,0,0.004256736,0,0.01870552,0.02105311,0.02578527,0.009989931,0,UL,0,SE
19739,19739,147,147,0,0.01297642,0,0.05266622,0.05927595,0.07259955,0.02812709,0,UL,0,SE
19740,19740,147,148,0,0.08955145,0.1323534,0.326749,0.3677568,0.4504183,0.1745046,0.03464866,Ext_AF,0,SE
19741,19741,147,149,0,0.1243628,0.1846086,0.4557545,0.5129528,0.6282505,0.2434017,0.00587815,MF,0,SE
19742,19742,148,135,0,0.129769,0.1793804,0.4535398,0.5104602,0.6251975,0.2422189,0.000794061,Ext_AF,0,SE
19743,19743,148,136,0,0.115859,0.1837115,0.4535398,0.5104602,0.6251975,0.2422189,0.01484233,Ext_AF,0,SE
19744,19744,148,137,0,0.1170641,0.1837114,0.4535398,0.5104602,0.6251975,0.2422189,0,Ext_AF,0,SE
19745,19745,148,138,0,0.1159354,0.1837115,0.4535398,0.5104602,0.6251975,0.2422189,0,Ext_AF,0,SE
19746,19746,148,139,0,0.1157547,0.1837114,0.4535398,0.5104602,0.6251975,0.2422189,0,Ext_AF,0,SE
19747,19747,148,140,0,0.1235631,0.1837115,0.4535398,0.5104602,0.6251975,0.2422189,0,MF,0,SE
19748,19748,148,141,0,0.1246519,0.179143,0.4422613,0.4977662,0.6096503,0.2361955,0.001793829,MF,0,SE
19749,19749,148,142,0,0.1172312,0.1684664,0.4159034,0.4681003,0.5733164,0.2221187,0.01964838,MF,0,SE
19750,19750,148,143,0,0.1152337,0.1655563,0.408719,0.4600143,0.5634128,0.2182818,0.03571384,MF,0,SE
19751,19751,148,144,0,0.1108598,0.1595152,0.3938051,0.4432286,0.5428542,0.2103168,0.07892216,MF,0,SE
19752,19752,148,145,0,0.1038264,0.1494006,0.3688344,0.415124,0.5084324,0.1969809,0.06246635,MF,0,SE
19753,19753,148,146,0,0.1000281,0.1439357,0.355343,0.3999394,0.4898347,0.1897756,0.002447074,MF,0,SE
19754,19754,148,147,0,0.1199103,0.172631,0.4261848,0.479672,0.5874891,0.2276096,0.002201195,MF,0,SE
19755,19755,148,148,0,0.1253968,0.1820524,0.4494442,0.5058505,0.6195517,0.2400316,0.004544293,MF,0,SE
19756,19756,148,149,0,0.1208312,0.1837115,0.4535398,0.5104602,0.6251975,0.2422189,0.001091834,MF,0,SE
19757,19757,149,134,0.06272637,0.1042992,0.2029996,0.451321,0.5079629,0.6221389,0.2410339,0.000526784,Ext_AF,0,SE
19758,19758,149,135,0,0.1160948,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.007453998,Ext_AF,0,SE
19759,19759,149,136,0,0.1162301,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0,Ext_AF,0,SE
19760,19760,149,137,0,0.1166211,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0,Ext_AF,0,SE
19761,19761,149,138,0,0.1157473,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0,Ext_AF,0,SE
19762,19762,149,139,0,0.1239179,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.03730292,MF,0,SE
19763,19763,149,140,0,0.1271008,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.009877206,MF,0,SE
19764,19764,149,141,0,0.1301034,0,0.451321,0.5079629,0.6221389,0.2410339,0,MF,0,SE
19765,19765,149,142,0,0.1271648,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.002034705,MF,0,SE
19766,19766,149,143,0,0.1276271,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.0144734,MF,0,SE
19767,19767,149,144,0,0.1286859,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.03984465,MF,0,SE
19768,19768,149,145,0,0.1279985,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.002798542,MF,0,SE
19769,19769,149,146,0,0.1282579,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.01218847,MF,0,SE
19770,19770,149,147,0,0.129881,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.002462717,MF,0,SE
19771,19771,149,148,0,0.1236219,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0,MF,0,SE
19772,19772,149,149,0,0.1204264,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0.02013633,MF,0,SE
19773,19773,149,150,0,0.123155,0.1828127,0.451321,0.5079629,0.6221389,0.2410339,0,MF,0,SE
19774,19774,150,135,0.06280258,0.1046385,0.2033577,0.6021555,0.5256822,0.573311,0.3676328,0,Ext_AF,0,SE
19775,19775,150,136,0,0.1160817,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.004383539,Ext_AF,0,SE
19776,19776,150,137,0,0.1159417,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.003033749,Ext_AF,0,SE
19777,19777,150,138,0,0.1268998,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.01510322,Ext_AF,0,SE
19778,19778,150,139,0,0.116784,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.008950544,MF,0,SE
19779,19779,150,140,0,0.1121346,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.00011139,MF,0,SE
19780,19780,150,141,0,0.1141112,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.001107351,MF,0,SE
19781,19781,150,142,0,0.1217002,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.0171148,MF,0,SE
19782,19782,150,143,0,0.1268897,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0,MF,0,SE
19783,19783,150,144,0,0.1208752,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0,MF,0,SE
19784,19784,150,145,0,0.1219992,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.005386053,MF,0,SE
19785,19785,150,146,0,0.1193222,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0,MF,0,SE
19786,19786,150,147,0,0.1176894,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0,MF,0,SE
19787,19787,150,148,0,0.120746,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.01287542,MF,0,SE
19788,19788,150,149,0,0.1225476,0.1819124,0.4490983,0.5054612,0.6190749,0.2398469,0.0182025,MF,0,SE
19789,19789,150,150,0,0.1225474,0.1819124,0.4556509,0.5302838,0.6190749,0.2886104,0.006323042,MF,0,SE
19790,19790,151,137,0.06248625,0.1120492,0.2031627,0.4468717,0.5029552,0.6160056,0.2386577,0.01651488,Ext_AF,0,SE
19791,19791,151,138,0,0.1119151,0.1827028,0.4468717,0.5029552,0.6160056,0.2386577,0,MF,0,SE
19792,19792,151,139,0,0.108366,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0,MF,0,SE
19793,19793,151,140,0,0.1082994,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0,MF,0,SE
19794,19794,151,141,0,0.1089737,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0.002686194,MF,0,SE
19795,19795,151,142,0,0.1162907,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0.01586289,MF,0,SE
19796,19796,151,143,0,0.1246709,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0,MF,0,SE
19797,19797,151,144,0,0.1117179,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0,MF,0,SE
19798,19798,151,145,0,0.112808,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0.02212198,MF,0,SE
19799,19799,151,146,0,0.1174891,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0.001245299,MF,0,SE
19800,19800,151,147,0,0.1348319,0,0.4468717,0.5029552,0.6160056,0.2386577,0,MF,0,SE
19801,19801,151,148,0,0.1161434,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0.004472644,MF,0,SE
19802,19802,151,149,0,0.1169923,0.1810105,0.4468717,0.5029552,0.6160056,0.2386577,0.009290841,MF,0,SE
19803,19803,151,156,0,0.1216676,0,0.4468717,0.5029552,0.6160056,0.2386577,0,MF,0,SE
19804,19804,152,139,0,0.1269376,0,0.4446407,0.5004442,0.6129302,0.2374662,0,MF,0,SE
19805,19805,152,140,0,0.1211104,0,0.4446407,0.5004442,0.6129302,0.2374662,0,MF,0,SE
19806,19806,152,141,0,0.1086201,0.1801068,0.4446407,0.5004442,0.6129302,0.2374662,0.006889554,MF,0,SE
19807,19807,152,142,0,0.1169424,0.1801067,0.4446407,0.5004442,0.6129302,0.2374662,0.0237761,MF,0,SE
19808,19808,152,143,0,0.1177363,0.1801068,0.4446407,0.5004442,0.6129302,0.2374662,0,MF,0,SE
19809,19809,152,144,0,0.1141741,0.1801068,0.4446407,0.5004442,0.6129302,0.2374662,0.000188133,MF,0,SE
19810,19810,152,145,0,0.1148278,0.1801068,0.4446407,0.5004442,0.6129302,0.2374662,0.01652325,MF,0,SE
19811,19811,152,146,0,0.1166153,0.1801068,0.4446407,0.5004442,0.6129302,0.2374662,0.02332198,MF,0,SE
19812,19812,152,147,0,0.1330047,0,0.4446407,0.5004442,0.6129302,0.2374662,0,MF,0,SE
19813,19813,152,148,0,0.1317201,0,0.4446407,0.5004442,0.6129302,0.2374662,0,MF,0,SE
19814,19814,152,149,0,0.1151735,0.1801068,0.4446407,0.5004442,0.6129302,0.2374662,0,MF,0,SE
19815,19815,152,150,0,0.1329381,0,0.4446407,0.5004442,0.6129302,0.2374662,0.006448415,MF,0,SE
19816,19816,152,151,0,0.1346581,0,0.4446407,0.5004442,0.6129302,0.2374662,0,MF,0,SE
19817,19817,152,152,0,0.1366297,0,0.4511283,0.5250204,0.6129302,0.2857458,0.001621835,MF,0,SE
19818,19818,152,153,0,0.1292397,0,0.4446407,0.5004442,0.6129302,0.2374662,0.01745743,MF,0,SE
19819,19819,152,154,0,0.1287175,0,0.4446407,0.5004442,0.6129302,0.2374662,0.02077246,MF,0,SE
19820,19820,152,155,0,0.116166,0,0.4446407,0.5004442,0.6129302,0.2374662,0.04379602,MF,0,SE
19821,19821,152,156,0,0.1204427,0.1801068,0.4446407,0.5004442,0.6129302,0.2374662,0.02343875,MF,0,SE
19822,19822,152,157,0,0.1203544,0.1801068,0.4446407,0.5004442,0.6129302,0.2374662,0.008770882,MF,0,SE
19823,19823,152,161,0,0.1207115,0.1801068,0.4446407,0.5004442,0.6129302,0.2374662,0.03944302,MF,0,SE
19824,19824,153,139,0,0.1355523,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19825,19825,153,140,0,0.1345242,0,0.4424061,0.4979292,0.6098499,0.2362728,0.00415685,MF,0,SE
19826,19826,153,141,0,0.1163688,0.1792016,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19827,19827,153,142,0,0.1176244,0.1792016,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19828,19828,153,143,0,0.1356052,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19829,19829,153,144,0,0.1130829,0.1792016,0.4424061,0.4979292,0.6098499,0.2362728,0.005860901,MF,0,SE
19830,19830,153,145,0,0.1321623,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19831,19831,153,146,0,0.132151,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19832,19832,153,147,0,0.1361445,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19833,19833,153,148,0,0.1369942,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19834,19834,153,149,0,0.1410592,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19835,19835,153,150,0,0.13525,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19836,19836,153,151,0,0.1310086,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19837,19837,153,152,0,0.1278902,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19838,19838,153,153,0,0.1083887,0.1792016,0.4424061,0.4979292,0.6098499,0.2362728,0.01469098,MF,0,SE
19839,19839,153,154,0,0.1089546,0.1792016,0.4424061,0.4979292,0.6098499,0.2362728,0.004834598,MF,0,SE
19840,19840,153,155,0,0.1178097,0.1792016,0.4424061,0.4979292,0.6098499,0.2362728,0.01028885,MF,0,SE
19841,19841,153,156,0,0.1212393,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19842,19842,153,157,0,0.1328153,0,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19843,19843,153,158,0,0.13379,0,0.4424061,0.4979292,0.6098499,0.2362728,0.003730837,MF,0,SE
19844,19844,153,159,0,0.1318067,0,0.4424061,0.4979292,0.6098499,0.2362728,0.02384379,MF,0,SE
19845,19845,153,160,0,0.1318986,0.1648165,0.4424061,0.4979292,0.6098499,0.2362728,0.006603195,MF,0,SE
19846,19846,153,161,0,0.1333158,0,0.4424061,0.4979292,0.6098499,0.2362728,0.0129482,MF,0,SE
19847,19847,153,162,0,0.1155755,0.1792016,0.4424061,0.4979292,0.6098499,0.2362728,0.01476844,MF,0,SE
19848,19848,153,163,0,0.1087454,0.1792016,0.4424061,0.4979292,0.6098499,0.2362728,0,MF,0,SE
19849,19849,153,164,0,0.1144513,0.1792016,0.4424061,0.4979292,0.6098499,0.2362728,0.004163305,Ext_AF,0,SE
19850,19850,154,140,0,0.1265069,0,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19851,19851,154,141,0,0.13035,0,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19852,19852,154,142,0,0.1315104,0,0.4401674,0.4954095,0.6067639,0.2350772,0.000539454,MF,0,SE
19853,19853,154,143,0,0.1335828,0,0.4401674,0.4954095,0.6067639,0.2350772,0.005233989,MF,0,SE
19854,19854,154,144,0,0.135155,0,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19855,19855,154,145,0,0.1401958,0,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19856,19856,154,146,0,0.1401958,0,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19857,19857,154,147,0,0.1401982,0,0.4401674,0.4954095,0.6067639,0.2350772,0.001438544,MF,0,SE
19858,19858,154,148,0,0.1370367,0,0.4401674,0.4954095,0.6067639,0.2350772,0.00102111,MF,0,SE
19859,19859,154,149,0,0.1231663,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19860,19860,154,150,0,0.12155,0.1639824,0.4401674,0.4954095,0.6067639,0.2350772,0.00319177,MF,0,SE
19861,19861,154,151,0,0.1188982,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19862,19862,154,152,0,0.1193685,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0.005933995,MF,0,SE
19863,19863,154,153,0,0.1216586,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0.006608313,MF,0,SE
19864,19864,154,154,0,0.1345455,0,0.4401674,0.4954095,0.6067639,0.2350772,0.000565142,MF,0,SE
19865,19865,154,155,0,0.1298056,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0.006422073,MF,0,SE
19866,19866,154,156,0,0.132036,0,0.4401674,0.4954095,0.6067639,0.2350772,0.08746221,MF,0,SE
19867,19867,154,157,0,0.1310143,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0.01657537,MF,0,SE
19868,19868,154,158,0,0.1308538,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0.01972219,MF,0,SE
19869,19869,154,159,0,0.1305738,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0.002202771,MF,0,SE
19870,19870,154,160,0,0.1262937,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0.01057715,MF,0,SE
19871,19871,154,161,0,0.1237578,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0.002177083,MF,0,SE
19872,19872,154,162,0,0.1217674,0.1639825,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19873,19873,154,163,0,0.1116657,0.1782948,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19874,19874,154,164,0,0.1193785,0.1782948,0.4401674,0.4954095,0.6067639,0.2350772,0,MF,0,SE
19875,19875,154,165,0,0.1228025,0.1782948,0.4401674,0.4954095,0.6067639,0.2350772,0.004334899,MF,0,SE
19876,19876,154,166,0,0.1204389,0.1782948,0.4401674,0.4954095,0.6067639,0.2350772,0.001888089,MF,0,SE
19877,19877,155,139,0,0.129405,0,0.4379248,0.4928854,0.6036725,0.2338795,0,MF,0,SE
19878,19878,155,140,0,0.1326503,0,0.4379248,0.4928854,0.6036725,0.2338795,0,MF,0,SE
19879,19879,155,141,0,0.1336507,0,0.4379248,0.4928854,0.6036725,0.2338795,0.001162862,MF,0,SE
19880,19880,155,142,0,0.1318314,0,0.4379248,0.4928854,0.6036725,0.2338795,0.004415043,MF,0,SE
19881,19881,155,143,0,0.1394815,0,0.4379248,0.4928854,0.6036725,0.2338795,0,MF,0,SE
19882,19882,155,144,0,0.1395866,0,0.4379248,0.4928854,0.6036725,0.2338795,0,MF,0,SE
19883,19883,155,145,0,0.1398992,0,0.4379248,0.4928854,0.6036725,0.2338795,0,Multifun,0,SE
19884,19884,155,146,0,0.1394814,0,0.4379248,0.4928854,0.6036725,0.2338795,0.007558605,MF,0,SE
19885,19885,155,147,0,0.1394815,0,0.4379248,0.4928854,0.6036725,0.2338795,0,MF,0,SE
19886,19886,155,148,0,0.1238486,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0,MF,0,SE
19887,19887,155,149,0,0.1207307,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0.01485525,MF,0,SE
19888,19888,155,150,0,0.1179525,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0.01251674,MF,0,SE
19889,19889,155,151,0,0.1205372,0,0.4379248,0.4928854,0.6036725,0.2338795,0,MF,0,SE
19890,19890,155,152,0,0.1205294,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0.006165726,MF,0,SE
19891,19891,155,153,0,0.1218231,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0.008306159,MF,0,SE
19892,19892,155,154,0,0.126375,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0.01571142,MF,0,SE
19893,19893,155,155,0,0.1306469,0,0.4379248,0.4928854,0.6036725,0.2338795,0.01203754,MF,0,SE
19894,19894,155,156,0,0.130272,0,0.4379248,0.4928854,0.6036725,0.2338795,0.03620847,MF,0,SE
19895,19895,155,157,0,0.1260598,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0.08023111,MF,0,SE
19896,19896,155,158,0,0.1211786,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0.03523728,MF,0,SE
19897,19897,155,159,0,0.1182354,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0,MF,0,SE
19898,19898,155,160,0,0.1163732,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0,MF,0,SE
19899,19899,155,161,0,0.1180978,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0.02787675,MF,0,SE
19900,19900,155,162,0,0.116559,0.163147,0.4379248,0.4928854,0.6036725,0.2338795,0.007219969,MF,0,SE
19901,19901,155,163,0,0.1184066,0.1773864,0.4379248,0.4928854,0.6036725,0.2338795,0.02469485,MF,0,SE
19902,19902,155,164,0,0.1189347,0.1773864,0.4379248,0.4928854,0.6036725,0.2338795,0.06464109,MF,0,SE
19903,19903,155,165,0,0.1216361,0.1773864,0.4379248,0.4928854,0.6036725,0.2338795,0.04137745,MF,0,SE
19904,19904,155,166,0,0.119041,0.1773864,0.4379248,0.4928854,0.6036725,0.2338795,0.04650171,MF,0,SE
19905,19905,155,167,0,0.118518,0,0.4361084,0.4908411,0.6011686,0.2329094,0.02359345,MF,0,SE
19906,19906,156,138,0,0.1296441,0,0.4356784,0.4903571,0.6005758,0.2326798,0,MF,0,SE
19907,19907,156,139,0,0.1395586,0,0.4356784,0.4903571,0.6005758,0.2326798,0,Multifun,0,SE
19908,19908,156,140,0,0.1395867,0,0.4356784,0.4903571,0.6005758,0.2326798,0,Multifun,0,SE
19909,19909,156,141,0,0.1393403,0,0.4356784,0.4903571,0.6005758,0.2326798,0.008180915,Multifun,0,SE
19910,19910,156,142,0,0.1391273,0,0.4356784,0.4903571,0.6005758,0.2326798,0,Multifun,0,SE
19911,19911,156,143,0,0.1391665,0,0.4356784,0.4903571,0.6005758,0.2326798,0,Multifun,0,SE
19912,19912,156,144,0,0.138766,0,0.4356784,0.4903571,0.6005758,0.2326798,0,MF,0,SE
19913,19913,156,145,0,0.1394133,0,0.4356784,0.4903571,0.6005758,0.2326798,0.01071083,Multifun,0,SE
19914,19914,156,146,0,0.1375783,0,0.4356784,0.4903571,0.6005758,0.2326798,0.0295263,Multifun,0,SE
19915,19915,156,147,0,0.1246924,0,0.4356784,0.4903571,0.6005758,0.2326798,0.001703563,MF,0,SE
19916,19916,156,148,0,0.1241575,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0,MF,0,SE
19917,19917,156,149,0,0.1204705,0.16231,0.4356784,0.4903571,0.6005758,0.2326798,0.00026062,MF,0,SE
19918,19918,156,150,0,0.1194053,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0,MF,0,SE
19919,19919,156,151,0,0.1199143,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0,MF,0,SE
19920,19920,156,152,0,0.1230068,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0.001150541,MF,0,SE
19921,19921,156,153,0,0.1292937,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0.04427357,Ext_AF,0,SE
19922,19922,156,154,0,0.1290852,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0.02437112,MF,0,SE
19923,19923,156,155,0,0.1302759,0,0.4356784,0.4903571,0.6005758,0.2326798,0.005587432,MF,0,SE
19924,19924,156,156,0,0.1289394,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0.01733439,MF,0,SE
19925,19925,156,157,0,0.1209654,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0.001709919,MF,0,SE
19926,19926,156,158,0,0.1132916,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0.003426195,MF,0,SE
19927,19927,156,159,0,0.1136806,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0.0113592,MF,0,SE
19928,19928,156,160,0,0.1245327,0,0.4356784,0.4903571,0.6005758,0.2326798,0,MF,0,SE
19929,19929,156,161,0,0.1245482,0,0.4356784,0.4903571,0.6005758,0.2326798,0.001226819,MF,0,SE
19930,19930,156,162,0,0.1141905,0.1623101,0.4356784,0.4903571,0.6005758,0.2326798,0,MF,0,SE
19931,19931,156,163,0,0.1171908,0.16231,0.4356784,0.4903571,0.6005758,0.2326798,0.007882156,MF,0,SE
19932,19932,156,164,0,0.1035842,0.1764765,0.4356784,0.4903571,0.6005758,0.2326798,0.002784181,MF,0,SE
19933,19933,156,165,0,0.1164969,0.1764765,0.4356784,0.4903571,0.6005758,0.2326798,0,MF,0,SE
19934,19934,156,166,0,0.117844,0,0.4356784,0.4903571,0.6005758,0.2326798,0.07706079,MF,0,SE
19935,19935,156,167,0,0.1084115,0.1628255,0.4019773,0.4524265,0.5541195,0.2146813,0.06603265,MF,0,SE
19936,19936,157,138,0,0.1382395,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19937,19937,157,139,0,0.1380508,0,0.433428,0.4878243,0.5974737,0.231478,0.003104959,MF,0,SE
19938,19938,157,140,0,0.1330855,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19939,19939,157,141,0,0.1380492,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19940,19940,157,142,0,0.1380492,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19941,19941,157,143,0,0.1380492,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19942,19942,157,144,0,0.1282115,0,0.433428,0.4878243,0.5974737,0.231478,0.01524655,MF,0,SE
19943,19943,157,145,0,0.1284845,0,0.433428,0.4878243,0.5974737,0.231478,0,Multifun,0,SE
19944,19944,157,146,0,0.1241417,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19945,19945,157,147,0,0.1233207,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0.005394154,MF,0,SE
19946,19946,157,148,0,0.1240529,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19947,19947,157,149,0,0.1196928,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0.002257577,MF,0,SE
19948,19948,157,150,0,0.1180436,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0.006209918,MF,0,SE
19949,19949,157,151,0,0.134967,0,0.433428,0.4878243,0.5974737,0.231478,0.03790453,Multifun,0,SE
19950,19950,157,152,0,0.1398175,0,0.433428,0.4878243,0.5974737,0.231478,0.001960361,Multifun,0,SE
19951,19951,157,153,0,0.1304455,0,0.433428,0.4878243,0.5974737,0.231478,0.002301843,MF,0,SE
19952,19952,157,154,0,0.1283677,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0.04279911,MF,0,SE
19953,19953,157,155,0,0.1191869,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0.005507982,MF,0,SE
19954,19954,157,156,0,0.1168923,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19955,19955,157,157,0,0.1150855,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19956,19956,157,158,0,0.1137959,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19957,19957,157,159,0,0.1243292,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19958,19958,157,160,0,0.1239661,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19959,19959,157,161,0,0.1238257,0,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19960,19960,157,162,0,0.1134696,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0.004078815,MF,0,SE
19961,19961,157,163,0,0.1125305,0.1614717,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19962,19962,157,164,0,0.1026922,0.1755649,0.433428,0.4878243,0.5974737,0.231478,0.01370356,MF,0,SE
19963,19963,157,165,0,0.1034141,0.175565,0.433428,0.4878243,0.5974737,0.231478,0,MF,0,SE
19964,19964,157,166,0,0.1006627,0.1703371,0.4205218,0.4732983,0.5796827,0.2245852,0.02325333,MF,0,SE
19965,19965,157,167,0,0.05148939,0,0.208349,0.2344973,0.2872058,0.1112715,0,MF,0,SE
19966,19966,158,140,0,0.1344041,0,0.4311738,0.4852872,0.5943664,0.2302741,0.001830639,MF,0,SE
